ObjectNumber,Title,ObjectName,Description
RV-5258-122c,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 122 a t/m e zijn onderdelen van het offer tetebasan of sesayut."
RV-5258-122d,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 122 a t/m e zijn onderdelen van het offer tetebasan of sesayut."
RV-5258-122e,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 122 a t/m e zijn onderdelen van het offer tetebasan of sesayut.
De wadah uyah is de basis voor het zout in dit offer."
RV-5258-123a,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 123 a t/m e behoren tot het offer pras.
De taledan is de basis van dit offer."
RV-5258-123b,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 123 a t/m e behoren tot het offer pras.
De kulit pras is een basis die op de taledan wordt gelegd."
RV-5258-123c,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 123 a t/m e behoren tot het offer pras.
"
RV-5258-123d,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 123 a t/m e behoren tot het offer pras."
RV-5258-123e,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 123 a t/m e behoren tot het offer pras.
De kajen is de basis voor voedselbestanddelen in dit offer."
RV-5258-124,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
De tetrag is onderdeel van deze offergroep."
RV-5258-125a,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 125 a t/m d zijn onderdelen van de lis, een sprenkelaar voor wijwater die een onderdeel vormt van deze offergroep."
RV-5258-125b,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 125 a t/m d zijn onderdelen van de lis, een sprenkelaar voor wijwater die een onderdeel vormt van deze offergroep."
RV-5258-125c,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 125 a t/m d zijn onderdelen van de lis, een sprenkelaar voor wijwater die een onderdeel vormt van deze offergroep."
RV-5258-125d,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 125 a t/m d zijn onderdelen van de lis, een sprenkelaar voor wijwater die een onderdeel vormt van deze offergroep."
RV-5258-126,WATERSPRENKELAAR ALS ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
De padma, sprenkelaar voor wijwater, is onderdeel van deze offergroep."
RV-5258-127a,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Balinezen. Verder bestaat het offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 

De offerbasis van palmblad kan verschillende vormen hebben. De basis in ronde vorm wordt tamas genoemd."
RV-5258-127b,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Baliërs. Verder bestaat het offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 
5258-127 a t/m n zijn onderdelen van het offer pula gembal.
Twee tebog bevatten de voedselinhoud van dit offer."
RV-5258-127c,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Baliërs. Verder bestaat het offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 
5258-127 a t/m n zijn onderdelen van het offer pula gembal.
Twee tebog bevatten de voedselinhoud van dit offer."
RV-5258-127d,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Baliërs. Verder bestaat het offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 
5258-127 a t/m n zijn onderdelen van het offer pula gembal."
RV-5258-127h,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Baliërs. Verder bestaat het offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 
5258-127 a t/m n zijn onderdelen van het offer pula gembal.
De twee ceper dienen als basis voor kleine voedselbestanddelen van dit offer."
RV-5258-127i,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Baliërs. Verder bestaat het offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 
5258-127 a t/m n zijn onderdelen van het offer pula gembal."
RV-5258-127j,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Baliërs. Verder bestaat het offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 
5258-127 a t/m n zijn onderdelen van het offer pula gembal."
RV-5258-127k,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Baliërs. Verder bestaat het offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 
5258-127 a t/m n zijn onderdelen van het offer pula gembal."
