LinkedTermID,TermMasterID,TermID,Term,Term,TermType,ThesXrefType,ObjectNumber,Title,ObjectName,Description
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-301,NULL,sirihstamper & sirihvijzel,"1 = sirihvijzel : locok   ([DE] 4 paar concentrische cirkels)
2 = sirihstamper : cocoh ([ST] tand (4))
"
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-301,NULL,sirihstamper & sirihvijzel,"1 = sirihvijzel : locok   ([DE] 4 paar concentrische cirkels)
2 = sirihstamper : cocoh ([ST] tand (4))
"
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-301,NULL,sirihstamper & sirihvijzel,"1 = sirihvijzel : locok   ([DE] 4 paar concentrische cirkels)
2 = sirihstamper : cocoh ([ST] tand (4))
"
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-15663,NULL,betelstamper & vijzel & schepje & stokje,modellen
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-15663,NULL,betelstamper & vijzel & schepje & stokje,modellen
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-15663,NULL,betelstamper & vijzel & schepje & stokje,modellen
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-563,NULL,sirihvijzel & sirihstamper,"1 = vijzel ([ST] 3 reliëfribben (horizontaal))
2 = stamper ([ST] stamper & lepel (uiteinde))"
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-563,NULL,sirihvijzel & sirihstamper,"1 = vijzel ([ST] 3 reliëfribben (horizontaal))
2 = stamper ([ST] stamper & lepel (uiteinde))"
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-563,NULL,sirihvijzel & sirihstamper,"1 = vijzel ([ST] 3 reliëfribben (horizontaal))
2 = stamper ([ST] stamper & lepel (uiteinde))"
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,RV-Liefkes-160,BETELSTAMPER,betelstamper,"Een betelnootstamper gemaakt van gesmeed ijzer, een panglocokan, panyawisan (Balinees); pelocok (Sasak), met houten handvat in de vorm van een zittende aap. In de koker kan een betelnoot worden fijn gemaakt met de beitelvormige ijzeren staaf aan het handvat. Dit vergemakkelijkt het sirihkauwen voor gebruikers met een minder goed gebit.
Zie ook RV-Liefkes-85 en 158

Andere betelstampers: RV-2407-356; RV-4974-5; RV-4822-3; TM-809-69a

"
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,RV-Liefkes-160,BETELSTAMPER,betelstamper,"Een betelnootstamper gemaakt van gesmeed ijzer, een panglocokan, panyawisan (Balinees); pelocok (Sasak), met houten handvat in de vorm van een zittende aap. In de koker kan een betelnoot worden fijn gemaakt met de beitelvormige ijzeren staaf aan het handvat. Dit vergemakkelijkt het sirihkauwen voor gebruikers met een minder goed gebit.
Zie ook RV-Liefkes-85 en 158

Andere betelstampers: RV-2407-356; RV-4974-5; RV-4822-3; TM-809-69a

"
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,RV-Liefkes-160,BETELSTAMPER,betelstamper,"Een betelnootstamper gemaakt van gesmeed ijzer, een panglocokan, panyawisan (Balinees); pelocok (Sasak), met houten handvat in de vorm van een zittende aap. In de koker kan een betelnoot worden fijn gemaakt met de beitelvormige ijzeren staaf aan het handvat. Dit vergemakkelijkt het sirihkauwen voor gebruikers met een minder goed gebit.
Zie ook RV-Liefkes-85 en 158

Andere betelstampers: RV-2407-356; RV-4974-5; RV-4822-3; TM-809-69a

"
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,RV-Liefkes-53,BETELSTAMPER,betelstamper,NULL
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,RV-Liefkes-53,BETELSTAMPER,betelstamper,NULL
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,RV-Liefkes-53,BETELSTAMPER,betelstamper,NULL
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,RV-Liefkes-427,BETELSTAMPER,betelstamper,"Een betelstamper, een panglocokan, panyawisan (Balinees) ; pelocok (Sasak), gemaakt van gesmeed ijzer. Het lemmet heeft en beitelvormig uiteinde. Het houten handvat is in de vorm van een eendenkop met geopende bek gesneden. De ogen zijn van robijn gemaakt. 
De versieringen van goud en van de edelstenen (robijnen) zijn een latere toevoeging.

"
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,RV-Liefkes-427,BETELSTAMPER,betelstamper,"Een betelstamper, een panglocokan, panyawisan (Balinees) ; pelocok (Sasak), gemaakt van gesmeed ijzer. Het lemmet heeft en beitelvormig uiteinde. Het houten handvat is in de vorm van een eendenkop met geopende bek gesneden. De ogen zijn van robijn gemaakt. 
De versieringen van goud en van de edelstenen (robijnen) zijn een latere toevoeging.

"
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,RV-Liefkes-427,BETELSTAMPER,betelstamper,"Een betelstamper, een panglocokan, panyawisan (Balinees) ; pelocok (Sasak), gemaakt van gesmeed ijzer. Het lemmet heeft en beitelvormig uiteinde. Het houten handvat is in de vorm van een eendenkop met geopende bek gesneden. De ogen zijn van robijn gemaakt. 
De versieringen van goud en van de edelstenen (robijnen) zijn een latere toevoeging.

"
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-53824,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-53824,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-53824,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,RV-Liefkes-158,BETELSTAMPER,betelstamper,"Zie ook RV-Liefkes-85 en 160

"
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,RV-Liefkes-158,BETELSTAMPER,betelstamper,"Zie ook RV-Liefkes-85 en 160

"
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,RV-Liefkes-158,BETELSTAMPER,betelstamper,"Zie ook RV-Liefkes-85 en 160

"
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,RV-Liefkes-85,BETELSTAMPER,betelstamper,NULL
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,RV-Liefkes-85,BETELSTAMPER,betelstamper,NULL
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,RV-Liefkes-85,BETELSTAMPER,betelstamper,NULL
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-53813,NULL,sirihstamper,[VO] staand voorouderfiguur
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-53813,NULL,sirihstamper,[VO] staand voorouderfiguur
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-53813,NULL,sirihstamper,[VO] staand voorouderfiguur
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-53814,NULL,sirihstamper,NULL
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-53814,NULL,sirihstamper,NULL
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-53814,NULL,sirihstamper,NULL
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-53815,NULL,sirihstamper,NULL
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-53815,NULL,sirihstamper,NULL
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-53815,NULL,sirihstamper,NULL
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-54591,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-54591,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-54591,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-55009,NULL,betelstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-55009,NULL,betelstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-55009,NULL,betelstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-54370,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-54370,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-54370,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-54385,NULL,betelstampgerei,"1) stamper 
2) vijzel"
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-54385,NULL,betelstampgerei,"1) stamper 
2) vijzel"
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-54385,NULL,betelstampgerei,"1) stamper 
2) vijzel"
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-54596,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-54596,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-54596,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-55130,NULL,sirihstamper,NULL
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-55130,NULL,sirihstamper,NULL
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-55130,NULL,sirihstamper,NULL
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-53770,NULL,sirihstamper,[VO] top : voorouderfiguur
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-53770,NULL,sirihstamper,[VO] top : voorouderfiguur
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-53770,NULL,sirihstamper,[VO] top : voorouderfiguur
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-53839,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-53839,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-53839,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-53834,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-53834,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-53834,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-54035,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-54035,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-54035,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-54041,NULL,sirihstampgerei ; vijzel & stamper,NULL
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-54041,NULL,sirihstampgerei ; vijzel & stamper,NULL
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-54041,NULL,sirihstampgerei ; vijzel & stamper,NULL
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-54363,NULL,sirihstamper,NULL
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-54363,NULL,sirihstamper,NULL
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-54363,NULL,sirihstamper,NULL
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-54364,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-54364,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-54364,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-54543,NULL,sirihstamper,NULL
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-54543,NULL,sirihstamper,NULL
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-54543,NULL,sirihstamper,NULL
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-54580,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-54580,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-54580,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-54512,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-54512,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-54512,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-54538,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-54538,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-54538,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-55010,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-55010,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-55010,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-55030,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-55030,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-55030,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-55057,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-55057,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-55057,NULL,betelstampgerei,1) stamper 2) vijzel.
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-53825,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-53825,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-53825,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144453,betelstampers,betelstampers,Descriptor,OBJECTTREFWOORD,WM-53853,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144454,betelstampers,sirihstampers,Alternate Term,OBJECTTREFWOORD,WM-53853,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
10144453,10071020,10144455,betelstampers,areca pestles,British Equivalent,OBJECTTREFWOORD,WM-53853,NULL,sirihstampgerei,"1 = stamper
2 = vijzel"
